Tweets,Type,Url
"Congressional Select Subcommittee on COVID, Dr. Tracy Hoeg of the University of California-San Francisco explains that masks were largely ineffective at preventing community transmission of influenza and other upper respiratory viruses prior to the pandemic.

#masks",1,https://twitter.com/ninnyd101
"Yes. 

The fed believes there isn't a big enough pool of available workers. 

This is evidenced by a lower participation rate today versus pre-Covid. 

Covid took people out of work force (free money, virus fears, overwhelmed child care with schools closed, etc)

From last June:",2,https://twitter.com/KleinmanBHC/status/1644320781613113353
"For now, the risk to reward ratio is completely topsy turvy with it. Covid was always 99.996% survivable for the average man. With all the new reports of cancers, myocarditis, and clots, yeah Im glad I made the right choice. Especially as an athlete no",1,https://twitter.com/dawncharis1/status/1644320763300683778
There is a book from Dr McCullough's perspective called The Courage to Face Covid 19.,2,https://twitter.com/Jo_Bond/status/1644320749065502723
"im old enuf to remember punitive sanctions against Australian coal and wine cause Australia minister wanted to open an investigation on origin of covid.

weird how china wants everything only their way.",1,https://twitter.com/frankoz95967943/status/1644320724985978880
#Coronavirus is trending again  Covid to world for every some days:,2,https://twitter.com/AshishJain_94/status/1644320714072412161
et he gonna be back soon & DJT was the one pushing infrastructure in the 1st place. Biden only copied DJT just like he normally plagiarized his whole life or took credit for vaccines which probably helped people over 65 like my mother who had Covid 2x.,2,https://twitter.com/theringa/status/1644320709509001216
Cmon Andy. Its not agree/disagree type of a situation. Millions of people have been injured.The proof is incontrovertible. You were not at risk from Covid. But you risked your life taking the AZ vaccine. You were very lucky. Many others ,1,https://twitter.com/ImMappin/status/1644320700986019840
I e never had COVID. And these symptoms have been occurring since before the pandemic. Theyve just gotten more frequent. And I dont have them all the time. A lot of my symptoms are common to long-term HIV patients like myself. And others too like bone l,2,https://twitter.com/ArcaneNibbler/status/1644320700776296448
"The ""elderly"" that they did not kill as they were ""treating"" them for Covid are horrified. These are the people who grew up watching and believing everything fed to them by MSM. I know so many. Sad, they will never feel safe again.",1,https://twitter.com/IMSeekingtruths/status/1644320670547955712
"He's really big on the ""egg sammiches"". Remember the COVID press conference where he urged everyone to go out and buy some because they were so delicious?",2,https://twitter.com/fbaker1985/status/1644320657025449984
"Delhi: Mansukh Mandaviya holds meeting with Health Ministers of States, UTs in wake of rising COVID-19 cases",2,https://twitter.com/takeonedigital/status/1644320650532626433
"We literally spent the whole of covid together 

And we all got mad cz they took away cigarettes",2,https://twitter.com/p0dman96/status/1644320630039298050
"When people stopped wearing masks, I switched exclusively to kn95s.  Still no covid on my end, and I'm happy to keep it that way.",1,https://twitter.com/RosieLea_Curio/status/1644320611232280579
"Lower prevalence of Post-Covid-19 Condition following Omicron SARS-CoV-2 infection(Dutch Health Ministry sponsored study!)
Three months after Omicron, prevalence of #LongCovid is 41% lower than after Delta, but prevalence was still 10.4% for Omicron cases, 17.7% for Delta cases
Reinfection associated with more prevalent severe long-term symptoms compared to a first infection. 
A booster prior to infection does not se",2,https://twitter.com/HarrySpoelstra/status/1644320595260190723
Covid and US printing more bills is the excuse you want to use? Name one sound economic policy of this admin. Boarder closure ? Naira Redesign ? Trader Moni? Which of his policies do you feel should have improved the Economy,2,https://twitter.com/Ewa_ocheee/status/1644320589736206337
"Latest Fauci footage for the #FauciFilm : 

Fauci has shifted the animal origin for Covid-19 from pangolin to raccoon dog. 

Fauci claims there is photographic evidence of Raccoon dogs in the Wuhan market.

Terrible writing by the plandemic script writers",1,https://twitter.com/EricAbbenante/status/1644162711968784384
"People told me that the song tells a story i wanted to share with others and that it also seems im talking to myself, which is true this song was written when i couldnt do anything due to covid when i thought i lost everything so it conveys the message i wanted to",2,https://twitter.com/MINSUGAHQ/status/1644193675038146560
"Me-Why should I have multiple covid vaccines?
Friend-Because it reduces the symptoms, chances of hospitalisation/death
Me- But I can still test positive, be hospitalised and die with covid after 5 jabs?
Friend-No point talking to you about this, youre  a c",1,https://twitter.com/BohemianAtmosp1/status/1644078698453245954
"A federal judge has ruled that Pres. Biden does ""not have the authority to impose a covid vaccine mandate on workers and volunteers"" in the Head Start program. Authoritarian public health takes a hit.",2,https://twitter.com/DrJBhattacharya/status/1644133303296086017
"it's extremely hard to watch people ostensibly denouncing fascism while in unmasked crowds considering spreading covid like this was and continues to be a fascist project.

idk i hope i'm wrong and ignoring covid doesn't undermine everything else, but if i'm not wrong, yikes",2,https://twitter.com/wrath_776/status/1644104322073104384
The persistence of the spike protein in the skull marrow and brain tissues even after recovery from COVID-19 raises questions about the potential long-term effects of the virus on neurological health.,2,https://twitter.com/vipintukur/status/1644211121170321408
"Weekly reminder that ignoring COVID is supporting the fascists.

If you consider yourself anti-fascist, how many issues do you line up pretty close to the POV of the fascists?
If you are actively ignoring COVID, and not taking precautions, you are pretty aligned with them on that",0,https://twitter.com/senorhettler/status/1644072623561736194
This must be fought on EVERY LEVEL! This is utterly disgraceful and despicable and will cause such damage. Their evil knows no bounds!  Covid jabs will be given to vulnerable BABIES: Health chiefs recommend two Pfizer doses | Daily Mail Online,1,https://twitter.com/emmakennytv/status/1644084521220931586
"Knock knock.
Covid is on the rise again.
Some input that you must know
#CovidIsntOver #covidindia",0,https://twitter.com/drpankajanand/status/1644229814046588929
Musenero could not account for billions of COVID and vaccine money but she got away with it because she had the protection of the old man. I pity those who believe that the arrest of Kitutu depicts NRM's will to fight corruption.,2,https://twitter.com/joshjeje2/status/1644039566074998798
NO but FAUCI will try so they can force Covid lockdown just before the election to Push mail in Ballots to try and steal another election,1,https://twitter.com/JackieWaldrop55/status/1644144721181196288
"This is EXPLOSIVE 

82% of NHS trusts in England and Wales didn't record a SINGLE COVID-19 infection let alone death in its workers.

Allegedly the HSE advised trusts to not report and this came""high level"".

True scale of HCW deaths not known.",2,https://twitter.com/EmergencyBod/status/1644259218197823489
"Despite dozens of children experiencing #AdverseReactions and #VaccineDeaths, author of study concludes that mRNA vaccines are relatively safe.

Any person reading this report should be shocked and appalled by news of 56 children losing their lives after COVID-",1,https://twitter.com/SpacePirate144/status/1644189220842655744
"BREAKING
Masks 'no difference' to Covid infection rates. What will the mask zealots make of this? 

The infection rate remained unchanged even when the mandate was removed. 
The maskier-than-thou still wear face masks while driving alone and when taking a walk in the park ",1,https://twitter.com/duzBme/status/1644262455294533633
"Covid-19 | India records 6,050 new cases in 24 hours; Active case tally stands at 28,303",2,https://twitter.com/ANI/status/1644197668309307393
The head of the WHO has pressed China to share its information about the origins of COVID,2,https://twitter.com/AJEnglish/status/1644297918831108102
"keep fucking around, ignoring facts and precautions, and find out what your third covid infection will do to you 

hopefully it's not death. or long covid. damn. sure would suck to be disabled from that and be treated the way you're tr",1,https://twitter.com/ReesiePeacie/status/1644208020698681345
"Friendly, begging reminder.  If you think you have a cold and you're coming to a VIP photo moment or even the show, consider wearing a mask.  And if you have Covid - I know it sucks - but for everyone's sake - please sell your ticket.  There'll be a next time x",2,https://twitter.com/darrenhayes/status/1644143428899307520
"Tomorrow it is going to be the third year when Rich May as passed away because of COVID-19

Rest in peace soldier i hope your still teleporting bread",1,https://twitter.com/ZackyTheRobot/status/1644285445960769539
"How Accurate is the COVID-19 PCR Test Really? 
Wu et al. 2020 published three versions of the SARS-CoV-2 genome sequence. It is assumed, that based on these  sequences, Christian Drosten designed the first PCR protocol for  COVID-19. 
1/n  #COVID #COVID1",2,https://twitter.com/USMortality/status/1644261101633433600
"One of the Abbotsford School Districts allegations was that I didnt wear my Covid mask properly. In retrospect it would have been smart for me to wear plastic gloves, a life jacket, and a helmet, and scared all the children with Covid neuroticism, like other t",2,https://twitter.com/JimMcMurtry01/status/1644137539941576704
This was uncomfortable to watch. Look how the foreheads and arms are glowing? No doubt that the Covid vaccine is laying the digital infrastructure out for the mark of the beast to one day occur. #Agenda2030 #NWOAgenda2030,1,https://twitter.com/LibertyMutual8/status/1644215853431373825
"WATCHING THE BC, NDP PARTY THROWING US INTO A FULL BLOWN HEALTHCARE CRISIS ALL BECAUSE THEY FIRED THOUSANDS OF HEALTHCARE PROFESSIONALS WHO REFUSED TO HAVE THEIR HUMAN, CIVIL AND CHARTER RIGHTS VIOLATED BY MANDATED COVID SHOTS....HIRE THEM BACK DAID EBY !  DO THE RIGHT THING !!!",1,https://twitter.com/Douglas03597238/status/1644062922153529344
"1. Hundreds of millions of people now live with replicating SARS virus in their skull marrow and brain tissue.

Congrats, this is the Living with Covid world you wanted. How exactly do they plan to fix population-wide neurocognit",2,https://twitter.com/_ppmv/status/1644235716514263040
"Many people do not know that Macron cut public housing by 40% during covid. A lot of contracts went to Blackrock!

YES DURING COVID!",2,https://twitter.com/numarqs/status/1644082762213912577
"Christ, I forgot about the Captain Tom part of COVID when all the flag shaggers went mad for him. 

My personal favourite.",2,https://twitter.com/CjgMng/status/1644303052504018946
"Wow, two years of being vaccinated against Covid and I still haven't died, changed my gender, carried out any nefarious plots at the behest of Bill Gates, or become possessed by demons, and my phone reception is as reassuringly mediocre as always. I must be one of the lucky ones.",0,https://twitter.com/elliott_downing/status/1644093599083270144
"To ensure that we continue providing our followers with the most accurate and up-to-date information, 'Katie's Voice' have developed our very own version of the 'WHO Coronavirus (COVID-19) feed'. 
This feed pulls data from a variety of sources to provide a comprehensive overview of the current situation in the UK.",2,https://twitter.com/Charles83230639/status/1644198722367025152
"1,694 covid positive people are spending the Easter long weekend in hospital. 
The families of all 1,694 are scared & worried right now. Some will be bereaved.
Don't be a statistic. BE BRAVE & wear a mask on planes & in crowded places. 
It takes guts, but it's worth it.",0,https://twitter.com/TheProselytiser/status/1644263905685041152
So proud of the Nigerian scientists that developed a COVID Vaccine candidate and are ready for pre-clinical. This shows inimitable Nigerian Spirit. So peacock Proud!,2,https://twitter.com/ruffydfire/status/1644211840245743617
"The COVID-19 house of cards continues to crumble. 

Epidemiologist Gerald Gartlehner on the benefits of quarantine for the unvaccinated: ""It was a purely political decision. They wanted to somehow satisfy the vaccinated population by making life difficult for the unvaccinated. From an epidemiological point of view, it had no real effect at all.",1,https://twitter.com/ninnyd101/status/1644606897515888642
"Dr. William Makis on the Alarming Increase in Rare Aggressive Cancers He Is Seeing in Canada's Young Doctors

""I had a 27-year-old doctor in British Columbia, a medical student, who after 2 COVID-19 vaccine doses about a month or two later started developing back pain and then he comes down with this very rare spinal cord cancer""",1,https://twitter.com/TheChiefNerd/status/1644667490000068610
"""News from the Front Lines
Switzerland bans the COVID vaccines, Spike protein kills brain cells, AAPS updates, Twitter at war with Sbstck.""
Click on the link, if you dare to see the article. But careful though, according to Twitter censorship - it may not be safe... more red pills on the other side.",1,https://twitter.com/RWMaloneMD/status/1644698802979328000
This is what carrying 100% of the social responsibility by yourself looks like. This medical facility and the other patients in it don't care enough to keep her safe from #COVID which could disable or kill her. And MAGA Michelle takes a photo like the masked lady is the problem.,0,https://twitter.com/catladyactivist/status/1644514178718203906
"This is what happens when you enable criminal cartels. 

I truly think the best days of Pfizer are ahead of us, because Covid was for me like a rehe"" 
 Pfizer CEO, Albert Bourla

A rehearsal means we get more of the same. More carnage, more profits for these lunat",2,https://twitter.com/21WIRE/status/1644669253235138564
"Switzerland stops #CovidVaccines: All vaccine recommendations withdrawn; doctors can now only administer vaccine in unique cases.

How many medical professionals will now be giving these jabs if they are personally legally liable for #vaccineinjuries ?",2,https://twitter.com/search?q=covid&src=typed_query
"COVID is a military grade psyop.

When will everybody admit the whole Covid-19 'pandemic' response was a scam?",1,https://twitter.com/search?q=covid&src=typed_query
"My friends dad just got COVID at the hospital while there for a surgery.
She got it from him while providing care.

Thats the last thing they need to be dealing with right now.

We can do so much to prevent transmission i",0,https://twitter.com/senorhettler/status/1642653774878474241
"Yall remember Dallas salon owner turned failed politician Shelley Luther who refused to shut down during covid then ran for office on a bigoted platform saying she wanted teachers to be able to make fun of trans kids in class?

Well, hate gets to ya. She ha",0,https://twitter.com/Kaylan_TX/status/1644711630905671683
"Masks were brought in for 2 reasons;

1. To test your compliance
2. To create fear

There was never any medical reason for masks, why didnt doctors and nurses wear masks all the time before ",1,https://twitter.com/TonyHinton2016/status/1644621344854667266
"Im immunocompromised and you cant tell by looking at me. Last year, my sisters unmasked sniffle turned out to be a cold that I caught, which turned into pleurisy for me. Your little cold or cough can be someone elses worst nightmare, e",0,https://twitter.com/EmyleWatkins/status/1644812927357050882
"People still wearing masks in crowded spaces (as we all should), what are reasons other than COVID that people should still mask up?",2,https://twitter.com/adriel_rose/status/1644737216302706688
"According to Nash, Crosby was on his *second* known SARS2 infection and died in his sleep.
This Mild Culling of elderly, immunocompromised, adults and children alike is cruel and disgusting.
When will more people stand up and say, enough is enough. This isn",0,https://twitter.com/justaneighsayer/status/1644711869259603969
whats crazy about wearing a mask in indoor public spaces is how easy,0,https://twitter.com/saturns_peach/status/1644760134240051200
"My dads 87 and has multiple vulnerabilities. Hes been going to Mayo for years. Itd be really nice if your idiotic, anti-science mask-dropping policy doesnt disable or kill him, 
@MayoClinic
. Th",0,https://twitter.com/Michael59503746/status/1644854115267387392
"Any policy that fails to require masks in all medical settings, during a pandemic in which a potentially fatal virus is being transmitted from person to person through the air, is a deliberate act of mass murder.
#COVID19 #CovidIsNotOver #KeepMasksInHealthCare #WearAMask",0,https://twitter.com/MCM54321/status/1644798691033874433
"Having fun making unmasked memories? 

Dont count on them lasting if Covids dementia-like after effects have their way with you.

Only a fool gambles with Covi",0,https://twitter.com/ReesiePeacie
"Thank you for speaking out  I really believe concerts can happen more safely with minimal adjustments. Idk how anyone can walk into a stadium during an airborne pandemic and huff the air raw. Masks arent muzzles, theyre personal air filtersstart breath",0,https://twitter.com/ryannthesagi/status/1644854357303672834
Unfortunately many people didnt wear masks when they were mandated because they were too selfish to think about protecting others so I stay away from indoor places because I dont want t,0,https://twitter.com/Mrmangajojo/status/1644833471813042176
Unfortunately what you deem as liberty could cost someone their health or worse. Dont you realise that people like me are living restricted lives for a reason and not just for a laugh? People who cant bring themselves to wear a mask even in a supermarket ,0,https://twitter.com/ReesiePeacie
"High(er) risk people dont just deserve protection in health care settings but also in all public spaces. And joy! Oh my gosh, JOY.

This whole you do you doesnt serve *anyone* but it especially endangers/shuts out vulnerable groups from society. Whi",0,https://twitter.com/SarahLerner/status/1644806940093210624
"anyway... i'm with Leah. if her calling you out for attending superspreader events in an ongoing pandemic that's killing and disabling thousands daily make you react so strongly and get defensive, seriously think about why. 

selfish, ignorant fools. yuck.",0,https://twitter.com/ReesiePeacie/status/1644824874500726786
You can't say the pandemic is over if you know people who are positive for covid.,0,https://twitter.com/ReesiePeacie
"masks protect us & those around us from airborne viruses, including COVID, the flu, cold, & RSV. they can help alleviate allergies as well. & protect our noses from stinky city smells/pollution! some people w/ scent sensitivities benefit too! shared air is gross. mask up. yuck.",0,https://twitter.com/ReesiePeacie/status/1644746771015380995
"Social media be like:

I think I have bronchitis...

My nephew has pneumonia...

My event got cancelled due to illness...

There's something going around...

It's #COVID19

#CovidIsNotOver just because y'all quit acknowledging it. ",0,https://twitter.com/ReesiePeacie
"Just like West Nile virus, #LongCovid doesnt just target those with tuckered-out T cells.

We have plenty of scenarios of young healthy people with no comorbidities who have long COVID & people who are medically complicated who dont.",2,https://twitter.com/LongCovidHell/status/1645692267171127296
"A colleague of mine has to take her 7 year old son in for chemo treatments in a hospital which  doesnt have  to mask anymore.
We are talking about potentially killing children and our population because  freedom . 
FUCK this timeline and the criminals in ",0,https://twitter.com/MeetJess/status/1645414534541189121
"This is never going to end, is it?

AMA president warns of more illness, more loss of li",0,https://twitter.com/TheProselytiser/status/1645574858825412608
"Why am I wearing n95s in public?

Simple. I love living. Don't want to end that prematurely or alter my life with disability.

Pretty selfish, but hey.",0,https://twitter.com/chrisms150/status/1645190464373399552
"I value my brain, so I wear an elastomeric & limit my social contact.

I will not willingly allow a brain damaging RNA virus into my body.

It has been staggering to see people change around me after infection, and not for the better.",0,https://twitter.com/PsychosisFuzz/status/1645192209850077187
"""Living with covid"" means it's here to stay. So to all the 30 yr olds who shrug & say ""it's only killing old people"" I wonder how you'll feel about it when u reach the grand old age of 60 & suddenly find yourself in the at-risk age group. Complacent much?",0,https://twitter.com/TheProselytiser/status/1645193136887713792
"I'm going to be clear

We are consigned to repeated infection with a virus that causes a plasmacytoid dendritic cell deficit that persists at least 7 months

You all can reassure yourselves that it is not a clinical immunodeficiency syndrome per se, but it's the truth",2,https://twitter.com/fitterhappierAJ/status/1644865852322480128
"Long covid, every organ affected, death, infection and causing the death of another innocent person, just another marker of the ignorance stupidity and foolishness of our species",0,https://twitter.com/pangolincovid/status/1644542426122719232
"DON'T be fooled by the ""you are going to get it anyway"" talk, this is a neg test 10 days after 1st flight(which was full)& 3 days after last flight. W/ proper masks which was never removed inside plane or airport & a co2 monitor, we safely traveled & STILL covid free!!",0,https://twitter.com/yarnbeez/status/1643621399435571202
"Australia you dont want to wear a mask?

Afraid youll be judged? Shunned by superficial friends? 

Imagine what theyll think if you end up impaired with long COVID or worse

But never fear! 

They wont g",0,https://twitter.com/LettersfromTim/status/1644531383799549952
"Byron Bay blues fest is in full swing. The whole of the shire is packed with people, all mask-less in the anti-vax covid-denying capital of Australia. 
What could possibly go wrong?!
#CovidIsn",0,https://twitter.com/TheProselytiser/status/1644537135469596672
"COVID-19 third leading cause of death in Australia as cases increase for eighth-straight week - http://9news.com.au
A massive public health failure.",0,https://twitter.com/drkerrynphelps/status/1644452002183929861
"He died yesterday.

And her brother has COVID now, as well.

Wild that hospitals are doing this to patients and their families.

Do harm is the new slogan for most healthcare work",0,https://twitter.com/senorhettler/status/1644491282704658436
"1,694 covid positive people are spending the Easter long weekend in hospital. 
The families of all 1,694 are scared & worried right now. Some will be bereaved.
Don't be a statistic. BE BRAVE & wear a mask on planes & in crowded places. 
It takes guts, but it's worth it.",0,https://twitter.com/TheProselytiser/status/1644263905685041152
"Wuhan wet markets 2019 38 species, 31 were a protected species. China's  illegal transnational wildlife trade for Chinese traditional medicine, CCP mooted criticism of traditional medicine a punishable crime. Everything related,covid19",2,https://twitter.com/pangolincovid/status/1573352824351645700
"In NS it really seems like most people don't understand that each reported death is a person who was part of a family & community. 

Analysis: Ageism and the pandemic: How Canada continues to let older adults suffer and die from COVID-19",0,https://twitter.com/PoP_NovaScotia/status/1645472375473831948
"Masking in public is the most radical act of political speech you can undertake with respect to Covid. 

Masking is silent, but its cry for justice and protections of all humans is deafening.

Lead by example. Lead with love. 

#MaskUp",0,https://twitter.com/RevivalCare/status/1645129725369630721
"But....but covid is over and masks are no longer needed ANYWHERE! How will 
@TimHoustonNS
 and 
@MThompsonPC
 spin this in a positive way?? Psst....covid is NOT gone!!",0,https://twitter.com/yarnbeez/status/1645062862451220480
"The covid pledge, what a GREAT idea!! Businesses and services who take the Covid Pledge make life a little easier for the vulnerable to navigate. How about it Canada, we should be doing the same!!",0,https://twitter.com/yarnbeez
Theres overwhelming evidence that clean air improves student learning but schools do not test or improve air quality. Making learning environments safe and comfortable could be a priority. Spreadsheets are ch,2,https://twitter.com/BoydMath/status/1644758519483187205
"Ignoring covid doesn't make it go away, just makes people LOSE trust in those who are suppose to keep us ALL SAFE!!",0,https://twitter.com/yarnbeez/status/1644439036470218752
"Ignore Covid all you want, it wont ignore you. 

#CovidAwarenessWeek #BringBackMasks #NotMild  #covidisnotover #KeepMasksInHeal",0,https://twitter.com/keetmuise/status/1644378888003280896
"The doNT LeT fEaR cOnTrOL yOu comments infuriate me. The irony is, if I had remained afraid of SARS-CoV-2, I might still be free of infection now. I could still have my job, my life, and far less anxiety paying bills. I wouldnt be spending ",0,https://twitter.com/sophsoph_psd/status/1644276886225166338
"12 more deaths announced today.

In the last 4 weeks there have been 32 COVID deaths announced.

A reminder that population masking reduces  infections significantly, resulting in fewer deaths.

#CovidAwarenessWeek #CovidIsNotOver #COVIDisAirborne #LongCovid #CleanTheAir",0,https://twitter.com/gregsaysso/status/1644052318265176064
"I can't stand seeing Union ads, while they all ignore their workers' right to safe workplace air. Any organization that isn't supporting #CleanAir, #MaskUp, & #CovidResponsible mitigations, is *not* progressive.",0,https://twitter.com/gregsaysso/status/1645804793921949697
Nothing like a maskless birthday celebration amirite ?,0,https://twitter.com/MeetJess/status/1645791194046423049
"Please listen - your health and lives depend on this information.
Excellent interview with 
@DrFiliatrault
",2,https://twitter.com/WestcoastBCLife/status/1645663689645912065
" 
@SaskHealth
 you have a duty to protect the vulnerable - #bringbackmasks to healthcare",0,https://twitter.com/actagainstcovid/status/1645780233977733121
"I am VERY pleased to see the hashtag #CovidIsNotOver is trending on twitter.
At least people are talking about it somewhere!",0,https://twitter.com/lyndalpn/status/1645729644220649473
"Yes, things are in fact substantially worse now than they were at the peak of the first wave of 2020, which I think most of us understood was serious.

If I had to guess, based on how much death reporting hasn't come in yet, I suspect in Dec/22 we had 40%+ excess mortality.",0,https://twitter.com/MoriartyLab/status/1645628931721052165
"It sends a powerful message that the virus is present, problematic and preventable.",0,https://twitter.com/DrPops3/status/1645659679312449536
"Insurance companies refusing to back a tour of The Who because of Covid-19.

The Who may cancel.

Musicians, music industry pros and music fans: 

What will it take to stop the PRETEND-END of Covid?

How many more dead? How many more disabled?",0,https://twitter.com/ElaineCarol3/status/1645576361212530689
"Sometimes it's hard to believe how well the province managed the pandemic in the first year and a half. But the failure to make the changes necessary to protect Nova Scotians, esp. children & vulnerable, will be a disastrous legacy.",0,https://twitter.com/PoP_NovaScotia/status/1645537937075970049
"Before I got covid 52 days ago, I had been vaccinated with Moderna twice in mid 2021. I didnt get a booster because I had a horrible reaction to the second",2,https://twitter.com/sophsoph_psd/status/1631289308601626629
"I managed to go outside and meet a friend I havent seen since December yesterday, and we even played ping pong, and I feel ok today! 

But, Im not taking my progress for granted, so Im staying home & doing nothing.",0,https://twitter.com/sophsoph_psd/status/1645717953504067587
"There is no benefit to catching Covid.
None.",0,https://twitter.com/1goodtern/status/1645495084945743895
"Holy crap, forgot one of the covid month 3 updates: I just realised, I dont seem to get blood pooling like I did. My feet dont look red, my toenails don",2,https://twitter.com/sophsoph_psd/status/1645360436559204356
"I honestly dont even know if I would have made it this far, I have had moments of being extremely unwell in the last two years. Physically & mentally, Ive been pushed to limits that I didnt know existed. Thank you guys, you",0,https://twitter.com/sophsoph_psd/status/1645338043019153408
"Until mid 2021, I had 100% faith & trust in medicine. I admired doctors so much. Then I developed some long haul symptoms from the second Moderna vaccine & everyone told me it was impossible. Nobody warned me that my CNS just took a big hit & that I should be careful.",2,https://twitter.com/sophsoph_psd/status/1645337989243981825
"3 month since I got covid update 

Symptoms that have passed:
- Congestion
- Coughing
- Burning Skin
- Constantly overheating
- Suppressed appetite 
- Dizziness 
- Extremely light sleep 
- Confusion/disorientation 
- Inability to visualize 
- Derealisation 
- Extreme ",2,https://twitter.com/sophsoph_psd/status/1645322019657924608
"I HATE that I got Covid, and deeply resent the fact that all mitigation measures have been dropped. I feel bad for everyone who is dealing with various shades of this torture, so unnecessarily.",0,https://twitter.com/sophsoph_psd/status/1645324075055697921
"Hi 
@SKyriakidesEU
 when will you help the millions of people in the EU with long covid by funding the equipment that can test for microclots?",0,https://twitter.com/NateB_Panic/status/1644700193072226304
"My husband went to London today to see 
@darrenhayes
 live and my achievement of the day was cleaning the bathroom and loading the dishwasher. Covid da",0,https://twitter.com/sophsoph_psd/status/1644358505300721664
"Trust me, being afraid of Covid is 1 billion times better than rolling the covid dice & ending up with long covid. Unless you enjoy feeling perpetually exhausted & brain damaged. In that case, knock yourself out.",0,https://twitter.com/sophsoph_psd/status/1644276889811296257
"Believe people when they say theyre chronically sick.
No we are not mentally ill, no its not psychosomatic. Why do we decide to throw our compassion out the window when it comes to chro",0,https://twitter.com/JacobSchapira5/status/1644100685225422852
"Charit Fatigue Center is hosting a 2-day conference on ME/CFS & #LongCovid on May 11-12th! 

The lineup includes some great experts in post-acute infectious syndromes. All presentations will be in English and available on livestream.

Register here! https://medpoint-gmbh.de/me-cfs-conference-",2,https://twitter.com/ahandvanish/status/1644019500898033664
"PSA: if you get covid, make sure you get a PCR test! I understand you might have to pay for it now, which REALLY sucks. However, if you end up with long covid and dont have a PCR test, you might find yourself restricted from the few resources available, along with st",0,https://twitter.com/sophsoph_psd/status/1643656156605186054
"I thought I was getting better, but I feel like shit today - worst day Ive had for 2 weeks. Im 5 days away from the 3 month covid anniversary. I guess Im officially going to become a covid long hauler. ",0,https://twitter.com/sophsoph_psd/status/1643610518601515009
"""We Need an Operation Warp Speed for Long COVID'

'With millions of people affected and at least $1 trillion of economic value at stake, long COVID is our next national health emergency'",0,https://twitter.com/Dakota_150/status/1643608883032731653v
"Damn, this is so disappointing coming from him. Pandemic is over everyone. I guess fuck everyone with Long Covid eh?",0,https://twitter.com/sophsoph_psd/status/1643628087018438656
Do any women out there with long covid or ME/CFS feel worse during ovulation? I feel like shit (more than usual) today & noticed that I felt a similar way last month around ovulation (I keep notes everyday).  Noticed the same thing during post-acute benzo wit,0,https://twitter.com/sophsoph_psd/status/1643594147146735617
This is me. Im 32 and will probably never have a child now.  I cant imagine going through pregnancy and caring for a newborn with covid spreading the way it is these days.  I have barely recovered from my first infec,0,https://twitter.com/sophsoph_psd/status/1643534252842074112
This image made me sad. Is it from a textbook? How many of us were put on both SSRIs + benzodiazapines (+ mood stabilizers) early on in #MECFS. Years of these meds led to horrible symptoms that had nothing to do w/ #MECFS. My brain has not recovered from the medical abuse.,0,https://twitter.com/chydorina/status/1643289481691406336
"And people still seem to assume (family and some friends), that theres some kind of treatment , some help available .
Nope, my doctor told me to rest. I had to drop out of university, and am now spending all day everyday doing absolutely nothing. This can happen to a",0,https://twitter.com/JacobSchapira5/status/1643277646304878593
"Havent been back home to Melbourne for over 3 years now, & dont know when I will be able to safely go back with all travel covid control measures scrapped. ",0,https://twitter.com/sophsoph_psd/status/1643227635319701505
My mother-in-law just got Covid again in a Reha shes in for atypical MS neuro inflammation that may have been a long-term consequence of her first covid infection. Removing mask rules in healthcare settings is obviou,0,https://twitter.com/sophsoph_psd/status/1643217646622474245
Went to the cardiologist today for an ECHO and now I need to have a heart MRI as well. Could I hate covid more than I already do? ,0,https://twitter.com/sophsoph_psd/status/1642896141741072389
"Why are so many people on this app absolutely awful? I dont get the kind of random bullying for wearing a mask on insta the way I do on twitter  Im genuinely curious, why do people use their limited time bul",0,https://twitter.com/sophsoph_psd/status/1642800499157000194
The horrific truth about why the powerful are ignoring COVID is that capitalism incentivizes abandoning the vulnerable.,0,https://twitter.com/luckytran/status/1642716639262134273
"For over 2000 years infection didnt provide much immunity for kids at all. Then just at the time we started vaccinating them widely, they started beating the pathogens. 

Imagine being a health professional now advocating we just infect them ",0,https://twitter.com/RageSheen/status/1642048713869893633
"I started using 
@duolingo
 again, in an attempt to fully get my brain back from the grips of covid, and also I obviously need to improve my Deutsch. I love this app  

When will I ever need to use ",2,https://twitter.com/sophsoph_psd/status/1642096808150151168
"Or how about mentioning more of the symptoms? Where was the explanation on akathisia? What about the severe visual disturbances? Tunnel vision, double vision, visual snow, debilitating insomnia, POTS, MCAS??",0,https://twitter.com/sophsoph_psd/status/1641909826291679233
The #WEF now touts about having the ability to EDIT YOUR GENES & how the jab was an engineered code with messenger RNA? They censored people for saying this was gene editing technology & called it a conspiracy theory but now its okay? How this doesnt bother EVERYONE is beyond me.,1,https://twitter.com/LibertyMutual8/status/1644329018890637312
Dr Carrie Madej confirms Luciferase is in the jab as well as Pfizer employee Melissa Strickter who first blew the whistle on it. Regardless that they lied about it the spin of why its in the jab will come & people will believe it. The infrastructure for the mark is being laid.,1,https://twitter.com/LibertyMutual8/status/1644323466735124485
This was uncomfortable to watch. Look how the foreheads and arms are glowing? No doubt that the Covid vaccine is laying the digital infrastructure out for the mark of the beast to one day occur. #Agenda2030 #NWOAgenda2030,1,https://twitter.com/LibertyMutual8/status/1644215853431373825
